id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year,house_age,is_renovated,land_usage_ratio,privacy_score,dist_downtown,zip_wealth_rank,geo_cluster
3630060070,472500,2,2.25,1700,2383,2.0,0,0,3,8,1700,0,47.547,-121.997,1700,2700,False,False,False,False,False,False,False,False,True,False,False,2014,10,0,0.7133864876206463,1.401764705882353,25.984320444845896,567000.0,56
3630070010,310000,2,1.0,1050,2699,1.0,0,0,3,7,1050,0,47.5471,-121.996,1240,2671,False,True,False,False,False,False,False,False,False,False,False,2015,10,0,0.3890329751759911,2.1766129032258066,26.05406253909567,567000.0,56
3630070280,418000,2,2.5,1500,3608,2.0,0,0,3,8,1500,0,47.5472,-121.994,2080,2686,False,False,False,False,False,True,False,False,False,False,False,2014,10,0,0.4157427937915743,1.7346153846153847,26.196453358301508,567000.0,56
3630080030,405000,3,2.5,1440,2163,2.0,0,0,3,7,1440,0,47.554,-121.998,1440,2207,True,False,False,False,False,False,False,False,False,False,False,2015,10,0,0.665742024965326,1.5020833333333334,25.723409846010675,567000.0,56
3630080120,358000,3,2.5,1400,1529,2.0,0,0,3,7,1400,0,47.5535,-121.997,1440,1536,False,False,False,False,False,False,False,True,False,False,False,2014,10,0,0.9156311314584696,1.0618055555555554,25.809171701329756,567000.0,56
3630080190,405000,3,2.5,1500,2314,2.0,0,0,3,7,1500,0,47.5537,-121.998,1440,2170,False,False,False,False,False,False,True,False,False,False,False,2014,10,0,0.648228176318064,1.6069444444444445,25.73102744527411,567000.0,56
3630080430,451000,4,2.5,1670,3315,2.0,0,0,3,7,1670,0,47.5532,-121.998,1650,2051,False,False,False,False,True,False,False,False,False,False,False,2014,10,0,0.5037707390648567,2.0090909090909093,25.743814491277977,567000.0,56
3630110220,785000,4,2.5,2960,4750,2.0,0,0,3,9,2960,0,47.5544,-121.993,2960,4750,False,False,False,False,False,False,False,False,True,False,False,2014,10,0,0.6231578947368421,1.6047297297297298,26.07895704298302,567000.0,56
3630110340,728725,4,2.5,3010,3120,2.5,0,2,3,8,3010,0,47.5539,-121.996,2140,3840,False,False,False,False,False,False,False,False,False,False,False,2015,9,0,0.9647435897435898,1.4579439252336448,25.872098299159056,567000.0,56
3630110360,750000,5,3.5,2980,5809,2.0,0,2,3,8,2980,0,47.5537,-121.996,2120,3416,False,False,True,False,False,False,False,False,False,False,False,2015,10,0,0.5129970735066276,2.7400943396226416,25.877153102017893,567000.0,56
3630110370,420000,3,2.5,2140,3821,2.0,0,0,3,8,2140,0,47.5541,-121.995,2860,3841,False,False,False,False,True,False,False,False,False,False,False,2014,10,0,0.5600628107825176,1.336013986013986,25.94016897233881,567000.0,56
3630110510,571000,3,2.5,1920,3867,2.0,0,0,3,8,1920,0,47.5538,-121.994,2190,3841,False,False,False,False,False,False,True,False,False,False,False,2014,10,0,0.4965089216446858,1.7657534246575342,26.020807280536967,567000.0,56
3630120050,565000,2,1.75,1670,4008,1.0,0,0,3,9,1670,0,47.5539,-122.001,2330,3752,False,False,False,False,True,False,False,False,False,False,False,2014,10,0,0.4166666666666667,1.7201716738197426,25.506797828420122,567000.0,56
3630120190,660000,3,2.5,2330,3995,2.0,0,0,3,9,2330,0,47.5542,-122.001,2330,3740,False,True,False,False,False,False,False,False,False,False,False,2015,9,0,0.5832290362953693,1.7145922746781115,25.499143596995836,567000.0,56
3630120330,630000,2,2.5,2290,3507,2.0,0,0,3,9,2290,0,47.5545,-122.002,2290,3640,False,False,False,False,False,True,False,False,False,False,False,2014,10,0,0.652979754776162,1.5314410480349345,25.418461609508437,567000.0,56
3630120380,539950,2,2.0,1670,3507,1.0,0,0,3,9,1670,0,47.5545,-122.003,2330,3889,True,False,False,False,False,False,False,False,False,False,False,2015,8,0,0.47619047619047616,1.5051502145922746,25.34540381934856,567000.0,56
3630120480,653000,3,2.5,2290,3475,2.0,0,0,3,9,2290,0,47.5551,-122.001,2340,3626,False,False,False,False,True,False,False,False,False,False,False,2014,9,0,0.6589928057553956,1.485042735042735,25.476429179346365,567000.0,56
3630120700,765000,3,3.25,3190,5283,2.0,0,0,3,9,3190,0,47.5534,-122.002,2950,5198,False,False,False,False,False,False,False,False,False,False,False,2015,8,0,0.6038235850842324,1.7908474576271187,25.446656767544276,567000.0,56
3630120880,780000,3,3.5,3310,5558,2.0,0,0,3,9,3310,0,47.5553,-122.003,3310,5270,True,False,False,False,False,False,False,False,False,False,False,2015,10,0,0.5955379632961497,1.6791540785498489,25.32519154599798,567000.0,56
3630120960,715000,3,3.25,3230,5000,2.0,0,0,3,9,3230,0,47.5558,-122.002,2670,3977,False,False,False,False,False,True,False,False,False,False,False,2014,9,0,0.646,1.8726591760299625,25.385859497890817,567000.0,56
3630121060,740000,4,3.5,3060,4777,2.0,0,0,3,9,3060,0,47.555,-122.0,3060,4935,False,False,False,False,False,False,False,False,False,False,True,2014,8,0,0.6405693950177936,1.5611111111111111,25.552050255815956,567000.0,56
3630130010,650000,3,2.5,1910,4363,2.0,0,0,3,9,1910,0,47.5482,-121.996,1890,3732,False,False,False,False,False,True,False,False,False,False,False,2014,9,0,0.43777217510887007,2.3084656084656086,26.023223936981978,567000.0,56
3630130130,663000,3,2.5,1910,5125,2.0,0,0,3,9,1910,0,47.5481,-121.995,1910,3215,False,False,False,False,False,False,False,False,False,True,False,2014,9,0,0.3726829268292683,2.683246073298429,26.098675629445086,567000.0,56
3630160610,765000,4,2.5,2980,5000,2.0,0,0,3,10,2980,0,47.5431,-121.997,3140,5500,False,False,False,False,False,True,False,False,False,False,False,2014,9,0,0.596,1.5923566878980893,26.09845478006665,575000.0,56
3630180240,808900,5,2.5,2900,5901,2.0,0,0,3,9,2900,0,47.5396,-121.998,3200,5775,False,False,False,False,False,True,False,False,False,False,False,2014,9,0,0.4914421284528046,1.8440625,26.134618739032426,575000.0,56
3630180380,890900,4,2.5,3420,6233,2.0,0,0,3,9,3420,0,47.5416,-121.998,3350,5000,False,False,False,False,False,True,False,False,False,False,False,2014,9,0,0.5486924434461736,1.8605970149253732,26.07201429884975,575000.0,56
3630180400,826000,4,2.5,3060,7140,2.0,0,0,3,9,3060,0,47.5393,-121.998,3240,6218,False,False,False,False,True,False,False,False,False,False,False,2014,9,0,0.42857142857142855,2.2037037037037037,26.14415963501196,575000.0,56
3630180450,800000,4,2.75,3260,5000,2.0,0,0,3,9,3260,0,47.5395,-121.997,3450,6218,False,False,True,False,False,False,False,False,False,False,False,2015,8,0,0.652,1.4492753623188406,26.209737607396498,575000.0,56
3630200080,775000,4,3.5,3390,3960,2.0,0,0,3,10,3390,0,47.5406,-121.995,2990,3400,False,False,False,False,False,False,True,False,False,False,False,2014,7,0,0.8560606060606061,1.3244147157190636,26.319258703986367,575000.0,56
3630200300,1238000,4,3.5,4670,6000,2.0,0,3,3,11,3820,850,47.5414,-121.994,4310,6000,False,False,False,False,False,True,False,False,False,False,False,2014,8,0,0.7783333333333333,1.3921113689095128,26.366710717472746,575000.0,56
3630200340,1258000,4,3.25,4360,6000,2.0,0,3,3,11,3400,960,47.5408,-121.994,4310,6000,False,False,False,False,False,False,False,False,True,False,False,2014,8,0,0.7266666666666667,1.3921113689095128,26.385160580373764,575000.0,56
3630200430,773000,3,2.75,2470,3600,2.0,0,0,3,9,2470,0,47.5406,-121.994,2570,3600,False,False,False,True,False,False,False,False,False,False,False,2014,8,0,0.6861111111111111,1.4007782101167314,26.391345148159473,567000.0,56
3630200460,790000,3,2.75,2460,3600,2.0,0,0,3,9,2460,0,47.5409,-121.994,2570,3600,False,True,False,False,False,False,False,False,False,False,False,2015,8,0,0.6833333333333333,1.4007782101167314,26.38207478271776,567000.0,56
3630200480,680000,3,2.5,2570,3600,2.5,0,0,3,9,2570,0,47.5412,-121.994,2570,3600,False,False,False,False,True,False,False,False,False,False,False,2014,8,0,0.7138888888888889,1.4007782101167314,26.37284335290584,575000.0,56
3630200520,775000,4,2.5,2580,5787,2.0,0,0,3,9,2580,0,47.5416,-121.994,2580,4410,False,False,True,False,False,False,False,False,False,False,False,2015,8,0,0.44582685329186106,2.2430232558139536,26.360595417034734,567000.0,56
3630200630,805000,4,2.5,3020,3600,2.5,0,0,3,9,3020,0,47.5407,-121.993,2570,3600,False,False,False,False,False,False,True,False,False,False,False,2014,6,0,0.8388888888888889,1.4007782101167314,26.46036173036979,567000.0,56
3630200640,759990,4,2.5,2540,5760,2.0,0,0,3,9,2540,0,47.5405,-121.993,2580,3600,False,False,False,False,False,False,False,False,True,False,False,2014,6,0,0.4409722222222222,2.2325581395348837,26.46653834358217,567000.0,56
3630200900,950000,4,2.5,3670,7680,2.5,0,0,3,10,3670,0,47.5401,-121.993,3130,6112,False,False,False,False,True,False,False,False,False,False,False,2014,8,0,0.4778645833333333,2.4536741214057507,26.478943281255372,567000.0,56
3630200960,1060000,4,3.75,3880,9979,2.5,0,0,3,10,3880,0,47.5408,-121.992,3130,6112,False,False,False,False,False,False,True,False,False,False,False,2014,8,0,0.38881651468082973,3.188178913738019,26.529415274300465,567000.0,56
3630220140,795000,4,3.5,3200,3250,2.0,0,0,3,9,2670,530,47.5515,-122.0,3400,3663,False,False,False,False,True,False,False,False,False,False,False,2014,8,0,0.9846153846153847,0.9558823529411765,25.642378197290945,567000.0,56
3630220220,775000,4,3.5,3060,4573,2.0,0,0,3,9,2410,650,47.5522,-122.001,3170,3634,False,False,False,False,False,False,False,True,False,False,False,2014,3,0,0.6691449814126395,1.4425867507886436,25.550951146519992,567000.0,56
3630240020,556000,3,3.0,1960,1168,2.0,0,0,3,9,1600,360,47.5445,-122.014,2080,1423,False,False,False,True,False,False,False,False,False,False,False,2014,8,0,1.678082191780822,0.5615384615384615,24.828738762899082,575000.0,56
3636800180,782000,4,2.5,3510,24604,2.0,0,0,3,10,3510,0,47.6772,-122.056,3530,26673,False,False,False,False,False,False,False,False,False,False,False,2015,18,0,0.1426597301251829,6.969971671388102,22.140577802568597,610000.0,51
3644100030,432500,4,1.75,1500,1856,1.0,0,0,5,7,750,750,47.5917,-122.296,1220,1739,True,False,False,False,False,False,False,False,False,False,False,2015,114,0,0.8081896551724138,1.521311475409836,3.1506099249772026,445000.0,27
3644100065,257000,2,1.75,1220,2268,1.0,0,0,4,6,610,610,47.592,-122.295,1240,1675,False,False,True,False,False,False,False,False,False,False,False,2015,106,0,0.5379188712522046,1.8290322580645162,3.1986524986528058,445000.0,27
3644100072,245000,2,1.0,670,2356,1.0,0,0,5,6,670,0,47.5918,-122.295,1220,1740,False,False,False,False,False,False,False,False,False,True,False,2014,55,0,0.2843803056027165,1.9311475409836065,3.2096933257637073,445000.0,27
3644100073,245000,2,1.0,670,1675,1.0,0,0,5,6,670,0,47.5918,-122.295,1220,1740,False,False,False,False,False,False,False,False,False,True,False,2014,55,0,0.4,1.3729508196721312,3.2096933257637073,445000.0,27
3644100086,340000,2,1.5,1160,1438,2.0,0,0,3,7,1160,0,47.5917,-122.295,1220,1740,False,False,False,True,False,False,False,False,False,False,False,2014,14,0,0.8066759388038943,1.178688524590164,3.2152572049426644,445000.0,27
3644100095,352900,2,1.5,1240,1892,2.0,0,0,3,7,1240,0,47.5915,-122.295,1220,1740,True,False,False,False,False,False,False,False,False,False,False,2015,13,0,0.6553911205073996,1.5508196721311476,3.2264711450067334,445000.0,27
3645100240,443000,3,1.75,1640,4579,1.0,0,0,4,6,1640,0,47.7061,-122.352,1580,5040,False,False,False,False,False,False,False,True,False,False,False,2014,99,0,0.35815680279537015,2.8981012658227847,11.207920542213678,374150.0,67
3649100015,480000,3,2.25,1820,15000,1.0,0,0,3,7,1480,340,47.7401,-122.249,1930,13600,False,False,False,True,False,False,False,False,False,False,False,2015,37,0,0.12133333333333333,7.772020725388601,16.136790866635245,434000.0,48
3649100103,475000,4,1.75,1910,8775,1.0,0,0,3,7,1210,700,47.7396,-122.247,2210,8778,False,False,False,False,False,False,False,False,False,False,False,2015,59,0,0.21766381766381768,3.9705882352941178,16.14403349319105,434000.0,48
3649100264,405000,3,2.0,1740,18000,1.0,0,0,3,7,1230,510,47.7397,-122.242,1740,11250,False,False,False,False,False,False,True,False,False,False,False,2014,26,0,0.09666666666666666,10.344827586206897,16.305543266779935,434000.0,48
3649100276,368000,3,1.75,1710,10800,1.0,0,0,4,7,1710,0,47.7391,-122.241,1890,10800,False,False,False,False,True,False,False,False,False,False,False,2014,57,0,0.15833333333333333,5.714285714285714,16.276080672876688,434000.0,48
3649100304,400000,3,2.25,1740,11040,2.0,0,0,3,8,1740,0,47.7376,-122.242,1720,11778,False,False,False,False,False,False,True,False,False,False,False,2014,35,0,0.15760869565217392,6.4186046511627906,16.093303970159877,434000.0,48
3649100306,379900,4,1.75,1500,11600,1.0,0,0,4,7,1000,500,47.7373,-122.241,1740,11600,False,False,False,True,False,False,False,False,False,False,False,2014,60,0,0.12931034482758622,6.666666666666667,16.09462297126625,434000.0,48
3649100315,418800,4,2.25,2100,9984,1.0,0,0,4,7,1290,810,47.7365,-122.242,1930,10511,False,False,False,False,True,False,False,False,False,False,False,2014,42,0,0.21033653846153846,5.173056994818653,15.982367757323196,434000.0,48
3649100320,330000,2,1.0,1220,10000,1.0,0,0,5,7,1220,0,47.7405,-122.241,2000,9600,False,False,True,False,False,False,False,False,False,False,False,2015,65,0,0.122,5.0,16.417514840581536,434000.0,48
3649100473,365000,3,1.5,1300,12240,1.0,0,0,3,7,1300,0,47.737,-122.243,2040,9326,False,False,False,True,False,False,False,False,False,False,False,2014,52,0,0.10620915032679738,6.0,16.001410154001157,434000.0,48
3649100586,483000,3,1.75,2110,10454,1.0,0,0,4,8,1440,670,47.7344,-122.246,1990,10890,False,False,False,False,False,False,True,False,False,False,False,2014,37,0,0.20183661756265545,5.253266331658291,15.645265152504546,434000.0,48
3649100674,535000,3,2.5,2390,6263,2.0,0,0,3,9,2390,0,47.7379,-122.248,2390,11761,False,False,True,False,False,False,False,False,False,False,False,2015,12,0,0.38160625898131884,2.6205020920502093,15.940838195301609,434000.0,48
3649100676,570000,4,2.5,2590,7910,2.0,0,0,3,9,2590,0,47.7378,-122.248,2110,11761,True,False,False,False,False,False,False,False,False,False,False,2015,12,0,0.3274336283185841,3.748815165876777,15.930626043787662,434000.0,48
3650100105,392500,2,1.0,1050,4125,1.0,0,0,4,7,1050,0,47.5736,-122.307,1650,4125,False,False,False,False,False,False,False,True,False,False,False,2014,106,0,0.2545454545454545,2.5,4.084542248868026,445000.0,71
3654200037,380000,3,2.25,1530,1305,2.0,0,0,3,7,1116,414,47.7034,-122.357,1320,1427,False,True,False,False,False,False,False,False,False,False,False,2015,8,0,1.1724137931034482,0.9886363636363636,10.967877531326712,580000.0,67
3655000070,220000,4,1.75,2020,7840,1.0,0,0,3,7,1010,1010,47.3309,-122.299,1750,8140,False,False,False,False,False,False,True,False,False,False,False,2014,47,0,0.2576530612244898,4.48,30.712905373252305,263000.0,41
3655500030,719000,3,3.5,2540,10578,2.0,0,1,3,9,2010,530,47.547,-122.192,3240,9831,False,False,True,False,False,False,False,False,False,False,False,2015,1,0,0.2401210058612214,3.2648148148148146,12.400679297202242,779500.0,49
3658700395,628000,4,1.75,1940,3060,1.0,0,0,4,7,1000,940,47.6786,-122.317,1320,3060,False,False,True,False,False,False,False,False,False,False,False,2015,104,0,0.6339869281045751,2.3181818181818183,8.129607279268573,570000.0,16
3658700690,480000,3,1.5,1200,3060,1.0,0,0,4,7,1060,140,47.679,-122.315,1410,3060,False,True,False,False,False,False,False,False,False,False,False,2015,105,0,0.39215686274509803,2.1702127659574466,8.195735559725978,570000.0,16
3663500060,400000,3,2.5,2180,7508,1.0,0,0,4,7,1420,760,47.7606,-122.336,1900,7818,False,False,False,False,True,False,False,False,False,False,False,2014,53,0,0.2903569525839105,3.951578947368421,17.17097881834419,374150.0,25
3664500041,378000,4,1.75,1990,23200,1.0,0,0,4,7,1990,0,47.486,-122.129,1950,17040,False,False,True,False,False,False,False,False,False,False,False,2015,39,0,0.08577586206896552,11.897435897435898,20.27354370512849,429000.0,61
3664500133,383000,4,2.0,1830,21183,1.0,0,0,4,7,1060,770,47.4826,-122.128,1950,6120,False,False,False,False,False,False,False,False,False,True,False,2014,49,0,0.0863900297408299,10.863076923076923,20.58093115838711,429000.0,61
3664500300,230000,2,1.0,1470,25661,1.5,0,0,3,4,1470,0,47.4878,-122.13,1670,43301,False,False,False,False,False,False,False,False,False,True,False,2014,83,0,0.057285374693114066,15.365868263473054,20.0852134199312,429000.0,61
3667500015,770000,4,3.5,3680,2242,2.5,0,0,3,9,2670,1010,47.6192,-122.307,1350,1288,False,False,False,False,False,False,False,True,False,False,False,2014,85,1,1.6413916146297949,1.6607407407407409,2.372692882829967,940000.0,14
3668000070,212000,3,1.75,1060,7875,1.0,0,0,4,7,1060,0,47.2761,-122.152,1420,7680,False,False,False,False,False,False,False,False,False,False,False,2015,29,0,0.1346031746031746,5.545774647887324,39.12474058241122,303000.0,47
3668000500,260000,3,2.25,1950,9600,1.0,0,0,4,7,1200,750,47.2762,-122.148,1760,8850,False,False,False,False,False,False,False,False,False,False,True,2014,28,0,0.203125,5.454545454545454,39.21948930007324,303000.0,47
3668000670,200000,3,2.0,1430,7905,1.0,0,0,4,7,1430,0,47.2757,-122.145,1870,8400,False,True,False,False,False,False,False,False,False,False,False,2015,27,0,0.18089816571790007,4.2272727272727275,39.35164483359537,303000.0,47
3668000810,218500,3,1.75,1390,9328,1.0,0,0,4,7,1390,0,47.2766,-122.146,1550,8374,False,False,False,False,False,False,False,False,False,False,False,2015,28,0,0.14901372212692968,6.018064516129032,39.2312667884085,303000.0,47
3668000830,229950,3,1.75,1900,8910,2.0,0,0,4,7,1900,0,47.2769,-122.145,1610,8586,False,False,False,False,False,False,True,False,False,False,False,2014,27,0,0.2132435465768799,5.53416149068323,39.22700454589413,303000.0,47
3668001080,248000,3,2.5,2120,6840,1.0,0,0,3,7,1220,900,47.278,-122.145,1820,8200,False,False,False,False,False,False,False,True,False,False,False,2014,31,0,0.30994152046783624,3.758241758241758,39.112801919038894,303000.0,47
3670500465,370000,3,2.5,1780,4050,2.0,0,0,3,7,1780,0,47.7346,-122.308,1571,4976,False,False,False,True,False,False,False,False,False,False,False,2014,14,0,0.43950617283950616,2.577975811584978,14.391018082852524,381500.0,65
3670500605,200000,3,1.0,1010,8108,1.0,0,0,3,7,1010,0,47.735,-122.309,1110,8108,False,False,False,False,False,False,False,True,False,False,False,2014,60,0,0.12456832757770103,7.3045045045045045,14.425975948433887,381500.0,65
3670500710,405500,3,1.5,1010,8108,1.0,0,0,5,7,1010,0,47.7359,-122.309,1300,8108,False,False,False,False,False,True,False,False,False,False,False,2014,61,0,0.12456832757770103,6.236923076923077,14.525332612698845,381500.0,39
3674400035,156000,3,1.0,970,8580,1.0,0,0,3,7,970,0,47.3363,-122.311,1430,11907,False,False,False,True,False,False,False,False,False,False,False,2014,56,0,0.11305361305361306,6.0,30.053385482197132,263000.0,41
3677400445,475000,3,1.5,2480,5280,1.5,0,0,5,7,1620,860,47.5575,-122.303,2090,4800,False,False,False,False,False,False,False,True,False,False,False,2014,68,0,0.4696969696969697,2.526315789473684,5.838514878742494,349950.0,71
3678900450,615000,3,1.75,1900,3783,1.5,0,0,5,7,1110,790,47.5742,-122.315,1530,5098,False,False,False,False,False,False,False,True,False,False,False,2014,88,0,0.5022468939994713,2.4725490196078432,3.782268675579995,445000.0,71
3679400474,294000,3,1.75,1420,1361,2.0,0,0,3,7,960,460,47.5684,-122.314,1340,1343,False,False,False,False,False,False,False,False,False,True,False,2014,1,0,1.0433504775900073,1.0156716417910447,4.416932380904314,349950.0,71
3679400484,295500,3,2.5,1410,1332,2.0,0,0,3,7,960,450,47.5683,-122.314,1410,1343,False,False,False,False,False,False,False,True,False,False,False,2014,1,0,1.0585585585585586,0.9446808510638298,4.427515445029964,349950.0,71
3679401110,332000,2,1.0,1000,4776,1.0,0,0,4,6,1000,0,47.5619,-122.315,1500,4800,False,False,False,True,False,False,False,False,False,False,False,2014,73,0,0.20938023450586266,3.184,5.090159677758965,349950.0,71
3692900010,445000,2,1.0,930,3150,1.0,0,0,5,6,930,0,47.6783,-122.298,1900,5000,False,False,False,False,False,False,False,False,True,False,False,2014,97,0,0.29523809523809524,1.6578947368421053,8.414353494934453,570000.0,58
3693900135,615000,2,1.5,1210,5000,1.5,0,0,5,6,1210,0,47.6793,-122.397,1570,5000,False,False,False,False,False,False,False,True,False,False,False,2014,108,0,0.242,3.1847133757961785,9.471570193119721,542500.0,1
3693900155,950000,6,1.0,2330,5000,1.5,0,0,4,7,2330,0,47.6789,-122.397,1570,5000,False,False,False,False,False,False,False,True,False,False,False,2014,95,0,0.466,3.1847133757961785,9.433437148847403,542500.0,1
3693900245,445000,2,2.0,1240,2500,2.0,0,0,3,7,1240,0,47.6793,-122.395,1660,5000,False,False,False,False,False,True,False,False,False,False,False,2014,30,0,0.496,1.5060240963855422,9.395533299076785,542500.0,1
3693900885,1020000,6,2.25,2550,5000,2.0,0,0,4,7,2550,0,47.6785,-122.396,1480,5000,False,False,False,False,False,False,False,False,False,False,True,2014,108,0,0.51,3.3783783783783785,9.356808527714128,542500.0,1
3693900985,436500,2,1.0,1260,5000,1.0,0,0,3,7,1040,220,47.6782,-122.397,1510,5000,False,False,False,True,False,False,False,False,False,False,False,2014,64,0,0.252,3.3112582781456954,9.366838974062714,542500.0,1
3693901105,630000,4,2.0,1610,5000,2.0,0,0,5,7,1610,0,47.6775,-122.398,1300,4950,False,False,False,False,False,False,False,False,True,False,False,2014,69,0,0.322,3.8461538461538463,9.339801206838082,542500.0,1
3693901720,535000,4,1.75,1420,5000,1.5,0,0,4,7,1420,0,47.6771,-122.397,1490,5000,False,False,False,False,False,True,False,False,False,False,False,2014,70,0,0.284,3.3557046979865772,9.262538768468591,542500.0,1
3693901801,575000,3,2.0,940,5000,1.0,0,0,3,7,880,60,47.6771,-122.398,1420,5000,False,False,False,True,False,False,False,False,False,False,False,2015,74,0,0.188,3.5211267605633805,9.302085321737971,542500.0,1
3699100130,495000,2,1.0,1670,14695,1.5,0,0,5,7,1670,0,47.7001,-122.2,1800,11355,False,False,False,False,False,False,False,False,True,False,False,2014,85,0,0.11364409663150732,8.16388888888889,14.384815101692968,675000.0,9
3701000060,880000,3,1.75,3860,9000,1.0,0,2,3,9,1930,1930,47.7431,-122.29,2960,9000,False,False,False,False,False,False,False,False,False,False,True,2014,45,0,0.4288888888888889,3.0405405405405403,15.54550995267549,381500.0,39
3701900085,169000,3,1.5,1570,6450,1.5,0,0,4,6,1570,0,47.2021,-121.996,1400,6450,False,False,False,False,False,False,True,False,False,False,False,2014,84,0,0.2434108527131783,4.607142857142857,51.564115654039654,275000.0,3
3702900185,640000,3,2.5,2580,7500,2.0,0,0,3,9,2580,0,47.5577,-122.396,910,6500,False,False,False,False,False,False,True,False,False,False,False,2014,24,0,0.344,8.241758241758241,7.214913932779144,570000.0,22
3705000060,270000,3,2.25,2080,4252,1.5,0,0,3,7,1550,530,47.4203,-122.157,2080,2275,False,False,False,False,True,False,False,False,False,False,False,2014,12,0,0.4891815616180621,2.044230769230769,24.49964956514452,298000.0,45
3705000120,284000,3,2.25,2080,2050,1.5,0,0,3,7,1550,530,47.4199,-122.157,2080,2275,False,False,False,False,False,True,False,False,False,False,False,2014,12,0,1.0146341463414634,0.9855769230769231,24.53721546424396,298000.0,45
3705900124,302000,5,1.75,2360,8642,1.5,0,0,5,7,2060,300,47.7617,-122.335,1950,8491,True,False,False,False,False,False,False,False,False,False,False,2015,89,0,0.27308493404304557,4.431794871794872,17.292173842115105,374150.0,25
3705900130,377691,5,1.75,2120,8399,1.0,0,0,4,7,1320,800,47.7621,-122.335,2120,8398,False,False,False,True,False,False,False,False,False,False,False,2014,73,0,0.25241100130967975,3.961792452830189,17.33664830613577,374150.0,25
3705900238,439995,3,1.75,1570,8400,1.0,0,0,4,7,1570,0,47.76,-122.34,1860,8639,False,False,False,False,False,False,True,False,False,False,False,2014,56,0,0.1869047619047619,4.516129032258065,17.112002040874096,374150.0,25
3709500060,458000,3,2.5,1870,5013,2.0,0,0,3,8,1870,0,47.7552,-122.221,2040,5555,False,False,False,False,True,False,False,False,False,False,False,2014,12,0,0.3730301216836226,2.4573529411764707,18.538541961327933,466500.0,23
3709500140,459950,4,2.5,2000,6107,2.0,0,0,3,8,2000,0,47.7557,-122.221,2040,6520,False,False,False,False,True,False,False,False,False,False,False,2014,12,0,0.3274930407728836,2.993627450980392,18.588228731305765,466500.0,23
3709500180,445830,3,2.5,1870,5449,2.0,0,0,3,8,1870,0,47.7557,-122.22,2000,7687,False,False,False,True,False,False,False,False,False,False,False,2014,12,0,0.34318223527252706,2.7245,18.62184626540348,466500.0,23
3709600180,346000,4,2.5,2100,3916,2.0,0,0,3,8,2100,0,47.4324,-122.185,2100,3916,False,False,False,True,False,False,False,False,False,False,False,2014,6,0,0.5362614913176711,1.8647619047619048,22.259933106663297,332000.0,32
3709600190,370000,4,2.5,2130,4750,2.0,0,0,3,8,2130,0,47.4324,-122.184,2130,4071,False,False,False,False,False,True,False,False,False,False,False,2014,6,0,0.44842105263157894,2.2300469483568075,22.29729368975917,332000.0,32
3715500110,427000,3,1.75,1680,8610,1.0,0,0,4,7,1290,390,47.7246,-122.173,1640,8809,False,False,False,False,False,False,False,False,False,False,True,2014,46,0,0.1951219512195122,5.25,17.75608839324808,445950.0,69
3715500170,442500,3,1.75,1600,10280,1.0,0,0,3,7,1050,550,47.725,-122.174,1590,8100,False,False,False,False,True,False,False,False,False,False,False,2014,38,0,0.1556420233463035,6.465408805031447,17.738994786344097,445950.0,69
3715500220,386000,3,2.0,1330,8100,1.0,0,0,4,7,1330,0,47.7251,-122.175,1590,8100,False,False,False,False,True,False,False,False,False,False,False,2014,46,0,0.16419753086419753,5.09433962264151,17.69740122456161,445950.0,69
3717000160,287000,4,2.5,2240,4648,2.0,0,0,3,7,2240,0,47.3378,-122.257,2221,4557,False,False,False,False,False,False,False,False,True,False,False,2014,10,0,0.4819277108433735,2.0927510130571814,30.37382784729899,258000.0,66
3717000250,321000,3,2.5,2014,4500,2.0,0,0,3,7,2014,0,47.3371,-122.256,2014,4500,False,False,True,False,False,False,False,False,False,False,False,2015,10,0,0.44755555555555554,2.234359483614697,30.464341474342522,258000.0,66
3720800070,1100000,4,3.0,2880,5500,2.0,0,0,4,9,1920,960,47.6448,-122.317,2110,5500,False,False,False,False,False,False,False,False,False,False,False,2015,89,0,0.5236363636363637,2.6066350710900474,4.438796958033086,690000.0,14
3720800115,982218,3,1.75,2340,5500,2.0,0,2,3,9,2340,0,47.6451,-122.319,2830,5500,False,True,False,False,False,False,False,False,False,False,False,2015,27,0,0.4254545454545455,1.9434628975265018,4.4354954483332385,690000.0,14
3723800086,665000,6,2.75,2840,8346,1.0,0,0,5,8,1420,1420,47.5518,-122.266,2250,8346,False,False,False,False,True,False,False,False,False,False,False,2014,54,0,0.34028277018931224,3.7093333333333334,7.821330259769036,361431.0,26
3723800097,476500,4,1.75,1670,10200,1.0,0,0,3,7,1390,280,47.5524,-122.267,1720,6860,False,False,False,False,False,False,False,False,False,False,True,2014,62,0,0.16372549019607843,5.930232558139535,7.722180014608453,361431.0,26
3723800414,852000,4,2.5,2620,7328,2.0,0,0,3,8,2620,0,47.5514,-122.263,1670,5080,False,True,False,False,False,False,False,False,False,False,False,2015,32,0,0.35753275109170307,4.388023952095808,7.999721094529418,361431.0,26
